title,car_make,car_model,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,status,price_cleaned,predicted_value,value_difference,url
Tesla Model 3,Tesla,Model 3,2019.0,164640.0,560.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Storhamar Bil AS,0,Aktiv,199000.0,184502,-14498,https://www.finn.no/mobility/item/436792422
Tesla Model 3,Tesla,Model 3,2019.0,81507.0,560.0,13.833333333333334,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,239532.0,224957,-14575,https://www.finn.no/mobility/item/448127663
Tesla Model 3,Tesla,Model 3,2020.0,193500.0,560.0,6.833333333333333,3.0,0.0,0.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,160000.0,145170,-14830,https://www.finn.no/mobility/item/452332563
Tesla Model 3,Tesla,Model 3,2021.0,97751.0,448.0,18.266666666666666,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,235000.0,220106,-14894,https://www.finn.no/mobility/item/418328028
Tesla Model 3,Tesla,Model 3,2019.0,116402.0,560.0,12.0,1.0,0.0,0.0,Ukjent,Rogaland,1.0,Motor Bureau AS,0,Aktiv,214900.0,199945,-14955,https://www.finn.no/mobility/item/453112812
Tesla Model 3,Tesla,Model 3,2019.0,99250.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO BRAVIA AS,0,Aktiv,229990.0,214752,-15238,https://www.finn.no/mobility/item/437669520
Tesla Model 3,Tesla,Model 3,2021.0,77600.0,580.0,10.0,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,269000.0,253509,-15491,https://www.finn.no/mobility/item/435960445
Tesla Model 3,Tesla,Model 3,2020.0,73500.0,409.0,12.0,1.0,0.0,1.0,Standard Range,Vestland,1.0,DANIAL AUTO7 AS,0,Aktiv,224800.0,209271,-15529,https://www.finn.no/mobility/item/426839448
Tesla Model 3,Tesla,Model 3,2019.0,105000.0,530.0,12.0,6.0,0.0,1.0,Performance,Trøndelag,1.0,KJELÅS BIL AS IKKE AKTIV,0,Aktiv,249000.0,233436,-15564,https://www.finn.no/mobility/item/440359993
Tesla Model 3,Tesla,Model 3,2022.0,61000.0,491.0,-0.0333333333333333,1.0,0.0,1.0,Standard Range,Trøndelag,1.0,Støre Bil,0,Aktiv,279000.0,263309,-15691,https://www.finn.no/mobility/item/453492164
Tesla Model 3,Tesla,Model 3,2025.0,99.0,660.0,45.03333333333333,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,482505.0,466783,-15722,https://www.finn.no/mobility/item/451765124
Tesla Model 3,Tesla,Model 3,2021.0,80000.0,560.0,10.366666666666667,2.0,0.0,0.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,259000.0,243270,-15730,https://www.finn.no/mobility/item/450755116
Tesla Model 3,Tesla,Model 3,2021.0,96400.0,580.0,13.433333333333334,1.0,0.0,1.0,Long Range,Vestfold/Telemark,0.0,,0,Aktiv,249999.0,234083,-15916,https://www.finn.no/mobility/item/452275525
Tesla Model 3,Tesla,Model 3,2019.0,107000.0,560.0,9.1,1.0,0.0,0.0,Long Range,Annet,1.0,Hauken Auto AS,0,Aktiv,229999.0,213971,-16028,https://www.finn.no/mobility/item/430858614
Tesla Model 3,Tesla,Model 3,2021.0,74950.0,567.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Rebil,0,Aktiv,289000.0,272913,-16087,https://www.finn.no/mobility/item/452388277
Tesla Model 3,Tesla,Model 3,2019.0,92814.0,530.0,19.066666666666663,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,234532.0,218357,-16175,https://www.finn.no/mobility/item/452422828
Tesla Model 3,Tesla,Model 3,2020.0,99500.0,580.0,12.0,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,FHM AUTOSPORT AS,0,Aktiv,259000.0,242709,-16291,https://www.finn.no/mobility/item/450867841
Tesla Model 3,Tesla,Model 3,2022.0,44000.0,491.0,9.766666666666667,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,289532.0,272999,-16533,https://www.finn.no/mobility/item/447870646
Tesla Model 3,Tesla,Model 3,2019.0,134000.0,560.0,13.766666666666667,2.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,214531.0,197916,-16615,https://www.finn.no/mobility/item/453321570
Tesla Model 3,Tesla,Model 3,2019.0,173500.0,560.0,12.266666666666667,1.0,0.0,1.0,Long Range,Østfold,1.0,CAR CONNECT AS,0,Aktiv,169900.0,153087,-16813,https://www.finn.no/mobility/item/447157371
Tesla Model 3,Tesla,Model 3,2021.0,94689.0,560.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Autolease Bilsalg,0,Aktiv,259000.0,242043,-16957,https://www.finn.no/mobility/item/449330857
Tesla Model 3,Tesla,Model 3,2025.0,1500.0,629.0,42.16666666666666,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,Bruktklar Bilhandel AS,0,Aktiv,487343.0,470375,-16968,https://www.finn.no/mobility/item/429545732
Tesla Model 3,Tesla,Model 3,2023.0,51800.0,547.0,12.0,1.0,0.0,1.0,Performance,Vestland,1.0,Vest Motor AS,0,Aktiv,379000.0,361801,-17199,https://www.finn.no/mobility/item/441315191
Tesla Model 3,Tesla,Model 3,2021.0,41500.0,448.0,12.0,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,259532.0,242305,-17227,https://www.finn.no/mobility/item/264206183
Tesla Model 3,Tesla,Model 3,2019.0,189999.0,409.0,19.03333333333333,1.0,0.0,0.0,Ukjent,Annet,1.0,Maxdrive Automotive AS,0,Aktiv,159999.0,142390,-17609,https://www.finn.no/mobility/item/452595077
Tesla Model 3,Tesla,Model 3,2021.0,125751.0,567.0,15.866666666666667,1.0,0.0,0.0,Performance,Rogaland,1.0,DALANE AUTO AS,0,Aktiv,279000.0,261366,-17634,https://www.finn.no/mobility/item/453433756
Tesla Model 3,Tesla,Model 3,2020.0,140000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Hernes & Co,0,Aktiv,209990.0,192342,-17648,https://www.finn.no/mobility/item/448073229
Tesla Model 3,Tesla,Model 3,2024.0,22000.0,528.0,12.0,1.0,0.0,1.0,Performance,Vestland,1.0,Importservice Bil AS,0,Aktiv,499000.0,481138,-17862,https://www.finn.no/mobility/item/451536654
Tesla Model 3,Tesla,Model 3,2020.0,108500.0,560.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,"Otto Moe, Grong",0,Aktiv,229900.0,211928,-17972,https://www.finn.no/mobility/item/451961062
Tesla Model 3,Tesla,Model 3,2019.0,85126.0,560.0,21.633333333333333,2.0,0.0,0.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,219999.0,201869,-18130,https://www.finn.no/mobility/item/451153242
Tesla Model 3,Tesla,Model 3,2024.0,29850.0,528.0,30.566666666666663,1.0,0.0,1.0,Performance,Annet,0.0,,0,Aktiv,505000.0,486011,-18989,https://www.finn.no/mobility/item/440226113
Tesla Model 3,Tesla,Model 3,2020.0,174000.0,530.0,7.466666666666667,2.0,0.0,0.0,Performance,Rogaland,0.0,,0,Aktiv,174434.0,155378,-19056,https://www.finn.no/mobility/item/408702692
Tesla Model 3,Tesla,Model 3,2025.0,12000.0,571.0,41.63333333333333,1.0,0.0,1.0,Ukjent,Østfold,1.0,GOLDEN CARS AS,0,Aktiv,529505.0,510411,-19094,https://www.finn.no/mobility/item/451973671
Tesla Model 3,Tesla,Model 3,2019.0,109000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Vestfold/Telemark,1.0,ELDORSEN AUTO AS,0,Aktiv,219900.0,200633,-19267,https://www.finn.no/mobility/item/429659732
Tesla Model 3,Tesla,Model 3,2021.0,74000.0,448.0,17.733333333333334,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,254532.0,234557,-19975,https://www.finn.no/mobility/item/451387103
Tesla Model 3,Tesla,Model 3,2021.0,86566.0,580.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,Rebil Salgshjelp,0,Aktiv,259000.0,238977,-20023,https://www.finn.no/mobility/item/447563255
Tesla Model 3,Tesla,Model 3,2021.0,82800.0,614.0,15.933333333333334,5.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,289532.0,269496,-20036,https://www.finn.no/mobility/item/452442652
Tesla Model 3,Tesla,Model 3,2021.0,66600.0,580.0,10.033333333333331,1.0,0.0,1.0,Long Range,Sørlandet,1.0,CARSTORE KRISTIANSAND,0,Aktiv,277900.0,257726,-20174,https://www.finn.no/mobility/item/453396968
Tesla Model 3,Tesla,Model 3,2026.0,150.0,716.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Carzone AS,0,Aktiv,499000.0,478692,-20308,https://www.finn.no/mobility/item/446044441
Tesla Model 3,Tesla,Model 3,2019.0,107000.0,530.0,12.933333333333334,2.0,0.0,0.0,Performance,Vestland,0.0,,0,Aktiv,244532.0,224196,-20336,https://www.finn.no/mobility/item/453433486
Tesla Model 3,Tesla,Model 3,2021.0,87858.0,448.0,17.766666666666666,2.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,239532.0,219061,-20471,https://www.finn.no/mobility/item/409310668
Tesla Model 3,Tesla,Model 3,2020.0,105322.0,580.0,4.2,2.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,264532.0,243774,-20758,https://www.finn.no/mobility/item/449733611
Tesla Model 3,Tesla,Model 3,2024.0,22800.0,513.0,30.433333333333334,1.0,0.0,1.0,Ukjent,Rogaland,0.0,,0,Aktiv,349999.0,329159,-20840,https://www.finn.no/mobility/item/452775361
Tesla Model 3,Tesla,Model 3,2024.0,20520.0,629.0,30.7,1.0,0.0,1.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,432505.0,411597,-20908,https://www.finn.no/mobility/item/451321045
Tesla Model 3,Tesla,Model 3,2024.0,56000.0,629.0,21.83333333333333,1.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,399900.0,378537,-21363,https://www.finn.no/mobility/item/445639070
Tesla Model 3,Tesla,Model 3,2019.0,167700.0,560.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,RS Bilsalg AS,0,Aktiv,169000.0,146834,-22166,https://www.finn.no/mobility/item/452951157
Tesla Model 3,Tesla,Model 3,2019.0,123000.0,560.0,12.4,7.0,0.0,0.0,Long Range,Nord-Norge,0.0,,0,Aktiv,224532.0,202315,-22217,https://www.finn.no/mobility/item/451733628
Tesla Model 3,Tesla,Model 3,2021.0,101000.0,448.0,12.0,1.0,0.0,0.0,Standard Range,Sørlandet,1.0,BILAGENT AS,0,Aktiv,244900.0,222413,-22487,https://www.finn.no/mobility/item/450024125
Tesla Model 3,Tesla,Model 3,2025.0,28600.0,660.0,35.36666666666667,1.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,444999.0,422333,-22666,https://www.finn.no/mobility/item/452546789
Tesla Model 3,Tesla,Model 3,2025.0,10000.0,571.0,12.0,1.0,0.0,1.0,Performance,Oslo/Akershus,1.0,Rebil Salgshjelp,0,Aktiv,510000.0,486890,-23110,https://www.finn.no/mobility/item/440028252
Tesla Model 3,Tesla,Model 3,2024.0,17752.0,629.0,12.0,1.0,0.0,0.0,Long Range,Trøndelag,1.0,Gangås Auto AS,0,Aktiv,449000.0,424834,-24166,https://www.finn.no/mobility/item/452961919
Tesla Model 3,Tesla,Model 3,2025.0,19000.0,660.0,37.8,1.0,0.0,1.0,Long Range,Rogaland,0.0,,0,Aktiv,449000.0,423674,-25326,https://www.finn.no/mobility/item/452788273
Tesla Model 3,Tesla,Model 3,2019.0,93000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,BROM CONSULTING AS,0,Aktiv,239900.0,214092,-25808,https://www.finn.no/mobility/item/451911281
Tesla Model 3,Tesla,Model 3,2024.0,19000.0,513.0,22.766666666666666,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,352343.0,326370,-25973,https://www.finn.no/mobility/item/424923387
Tesla Model 3,Tesla,Model 3,2021.0,24200.0,567.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,JP-AUTO AS,0,Aktiv,379900.0,353540,-26360,https://www.finn.no/mobility/item/415461429
Tesla Model 3,Tesla,Model 3,2022.0,56765.0,602.0,12.0,1.0,0.0,1.0,Long Range,Rogaland,1.0,Motor Bureau AS,0,Aktiv,344900.0,318306,-26594,https://www.finn.no/mobility/item/453112925
Tesla Model 3,Tesla,Model 3,2023.0,64050.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Sulland Bilsenter Lillehammer,0,Aktiv,369500.0,342869,-26631,https://www.finn.no/mobility/item/451814948
Tesla Model 3,Tesla,Model 3,2025.0,17500.0,513.0,12.0,1.0,0.0,0.0,Ukjent,Annet,1.0,NEXTDRIVE AS,0,Aktiv,369000.0,342262,-26738,https://www.finn.no/mobility/item/451764200
Tesla Model 3,Tesla,Model 3,2020.0,42037.0,560.0,6.266666666666667,1.0,0.0,0.0,Ukjent,Vestland,1.0,Tesla Motors Norway AS,0,Aktiv,272300.0,244751,-27549,https://www.finn.no/mobility/item/450721561
Tesla Model 3,Tesla,Model 3,2020.0,99900.0,409.0,12.0,1.0,0.0,0.0,Standard Range,Østfold,1.0,Grandahl Bil AS avd. Fredrikstad,0,Aktiv,225000.0,196784,-28216,https://www.finn.no/mobility/item/450833836
Tesla Model 3,Tesla,Model 3,2022.0,79000.0,602.0,0.9333333333333332,1.0,0.0,1.0,Ukjent,Vestland,0.0,,0,Aktiv,337532.0,309201,-28331,https://www.finn.no/mobility/item/449320205
Tesla Model 3,Tesla,Model 3,2019.0,141000.0,560.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,AUTO SELECT AS,0,Aktiv,219990.0,190587,-29403,https://www.finn.no/mobility/item/439435834
Tesla Model 3,Tesla,Model 3,2022.0,49000.0,547.0,12.0,1.0,0.0,1.0,Performance,Vestland,1.0,Strømmen Bilformidling AS,0,Aktiv,359000.0,329336,-29664,https://www.finn.no/mobility/item/450756875
Tesla Model 3,Tesla,Model 3,2019.0,136000.0,530.0,12.0,1.0,0.0,1.0,Performance,Oslo/Akershus,1.0,Oslo Bilsenter AS,0,Aktiv,219000.0,188315,-30685,https://www.finn.no/mobility/item/446407698
Tesla Model 3,Tesla,Model 3,2022.0,59500.0,491.0,6.033333333333333,1.0,0.0,1.0,Standard Range,Vestfold/Telemark,0.0,,0,Aktiv,294532.0,261666,-32866,https://www.finn.no/mobility/item/445964872
Tesla Model 3,Tesla,Model 3,2025.0,8600.0,528.0,35.36666666666667,1.0,0.0,1.0,Performance,Rogaland,1.0,Alendalsgarasjen,0,Aktiv,539000.0,505757,-33243,https://www.finn.no/mobility/item/437182037
Tesla Model 3,Tesla,Model 3,2025.0,16140.0,528.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Hokksund Auto AS,0,Aktiv,529000.0,495157,-33843,https://www.finn.no/mobility/item/452796482
Tesla Model 3,Tesla,Model 3,2019.0,149651.0,560.0,13.366666666666667,5.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,214532.0,180420,-34112,https://www.finn.no/mobility/item/451537669
Tesla Model 3,Tesla,Model 3,2024.0,24000.0,629.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,BILHALLEN ULSTEINVIK AS,0,Aktiv,439000.0,404701,-34299,https://www.finn.no/mobility/item/437947379
Tesla Model 3,Tesla,Model 3,2021.0,39000.0,580.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,ØKERN BILAUKSJON AS,0,Aktiv,378900.0,340885,-38015,https://www.finn.no/mobility/item/287057533
Tesla Model 3,Tesla,Model 3,2022.0,73000.0,491.0,12.0,1.0,0.0,0.0,Standard Range,Annet,1.0,FHM AUTOSPORT AS,0,Aktiv,299000.0,260972,-38028,https://www.finn.no/mobility/item/426537888
Tesla Model 3,Tesla,Model 3,2024.0,47000.0,629.0,32.833333333333336,3.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,417505.0,379404,-38101,https://www.finn.no/mobility/item/452905693
Tesla Model 3,Tesla,Model 3,2021.0,98800.0,614.0,21.866666666666667,1.0,0.0,1.0,Ukjent,Nord-Norge,0.0,,0,Aktiv,319532.0,280731,-38801,https://www.finn.no/mobility/item/450189357
Tesla Model 3,Tesla,Model 3,2022.0,72000.0,559.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Carzone AS,0,Aktiv,359000.0,316852,-42148,https://www.finn.no/mobility/item/445236988
Tesla Model 3,Tesla,Model 3,2021.0,85221.0,567.0,18.433333333333334,2.0,0.0,0.0,Performance,Annet,0.0,,0,Aktiv,349000.0,305080,-43920,https://www.finn.no/mobility/item/450648850
Tesla Model 3,Tesla,Model 3,2021.0,55000.0,567.0,12.0,2.0,0.0,1.0,Performance,Oslo/Akershus,1.0,ADAM AUTO AS,0,Aktiv,375000.0,327352,-47648,https://www.finn.no/mobility/item/432141013
Tesla Model 3,Tesla,Model 3,2019.0,74000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,Gipling Bil AS,0,Aktiv,299000.0,248507,-50493,https://www.finn.no/mobility/item/325670677
Tesla Model 3,Tesla,Model 3,2024.0,28000.0,513.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Saxegaard Auto AS,0,Aktiv,339900.0,288924,-50976,https://www.finn.no/mobility/item/453418982
Tesla Model 3,Tesla,Model 3,2021.0,130000.0,567.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Bilpunktet AS,0,Aktiv,329900.0,276113,-53787,https://www.finn.no/mobility/item/449195582
Tesla Model 3,Tesla,Model 3,2021.0,110311.0,547.0,12.0,1.0,0.0,1.0,Performance,Østfold,1.0,Kråkerøy Autosalg,0,Aktiv,349900.0,293769,-56131,https://www.finn.no/mobility/item/277043276
Tesla Model 3,Tesla,Model 3,2019.0,93000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Gipling Bil AS,0,Aktiv,299000.0,213664,-85336,https://www.finn.no/mobility/item/326842879
Tesla Model 3,Tesla,Model 3,2026.0,1020.0,702.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Grandahl Bil AS avd. Fredrikstad,0,Aktiv,578000.0,491542,-86458,https://www.finn.no/mobility/item/452708254
