title,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,price_cleaned,predicted_value,value_difference,url
Nissan Leaf,2019,25600.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Kristoffersen Bil AS,0,159900.0,159174,-726,https://www.finn.no/mobility/item/448179976
Nissan Leaf,2015,178000.0,270.0,12.0,1.0,0,1.0,Tekna,Oslo/Akershus,1,Automotors AS,0,44000.0,43227,-773,https://www.finn.no/mobility/item/446453588
Nissan Leaf,2021,85000.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,STAR BIL AS,0,179000.0,178199,-801,https://www.finn.no/mobility/item/448242354
Nissan Leaf,2014,120100.0,270.0,7.0,1.0,0,0.0,Ukjent,Østfold,1,BILSALG NORGE AS,0,47942.0,47114,-828,https://www.finn.no/mobility/item/448183513
Nissan Leaf,2022,35929.0,395.0,10.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Birger N. Haug AS avd. Oslo,0,227900.0,227059,-841,https://www.finn.no/mobility/item/445913769
Nissan Leaf,2018,77000.0,270.0,12.0,2.0,0,0.0,Ukjent,Oslo/Akershus,1,Pro Bilsalg AS,0,128900.0,128024,-876,https://www.finn.no/mobility/item/448261467
Nissan Leaf,2014,132000.0,135.0,12.0,1.0,0,1.0,Ukjent,Nord-Norge,1,iBiln AS avd. Tromsø,0,49900.0,48997,-903,https://www.finn.no/mobility/item/451950687
Nissan Leaf,2021,95045.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Tintline Autocenter AS,0,149000.0,148071,-929,https://www.finn.no/mobility/item/450680179
Nissan Leaf,2012,87500.0,270.0,-1.4666666666666666,2.0,0,0.0,Ukjent,Rogaland,1,Ålgårds Auto AS,0,25000.0,24022,-978,https://www.finn.no/mobility/item/449337766
Nissan Leaf,2013,147500.0,270.0,16.633333333333333,2.0,0,0.0,Tekna,Oslo/Akershus,0,,0,33942.0,32962,-980,https://www.finn.no/mobility/item/452850005
Nissan Leaf,2020,73808.0,385.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Melhus Bil Trondheim AS,0,185000.0,184020,-980,https://www.finn.no/mobility/item/450599675
Nissan Leaf,2019,54000.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,Kverneland Bil AS | Ford Åsane,0,149000.0,148020,-980,https://www.finn.no/mobility/item/452685103
Nissan Leaf,2018,77145.0,250.0,23.633333333333333,1.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,124532.0,123544,-988,https://www.finn.no/mobility/item/453090718
Nissan Leaf,2021,92000.0,270.0,12.6,1.0,0,0.0,Ukjent,Annet,0,,0,149532.0,148504,-1028,https://www.finn.no/mobility/item/447285052
Nissan Leaf,2013,138000.0,112.0,14.766666666666667,3.0,0,0.0,Ukjent,Østfold,0,,0,36942.0,35882,-1060,https://www.finn.no/mobility/item/452071269
Nissan Leaf,2019,91000.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Automotors AS,0,133000.0,131924,-1076,https://www.finn.no/mobility/item/450179920
Nissan Leaf,2018,109211.0,270.0,23.2,1.0,0,0.0,Ukjent,Annet,0,,0,114532.0,113438,-1094,https://www.finn.no/mobility/item/448876389
Nissan Leaf,2015,62000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Holmane Bil AS,0,69000.0,67889,-1111,https://www.finn.no/mobility/item/448640596
Nissan Leaf,2018,162000.0,270.0,0.8,2.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,90305.0,89161,-1144,https://www.finn.no/mobility/item/375660307
Nissan Leaf,2013,141000.0,270.0,12.0,1.0,0,0.0,Ukjent,Sørlandet,1,Bilblink.no,0,31870.0,30705,-1165,https://www.finn.no/mobility/item/450495078
Nissan Leaf,2013,168409.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Naka Autosport AS,0,29000.0,27828,-1172,https://www.finn.no/mobility/item/448648896
Nissan Leaf,2013,175000.0,120.0,15.833333333333334,2.0,0,0.0,Ukjent,Annet,0,,0,31932.0,30738,-1194,https://www.finn.no/mobility/item/452513782
Nissan Leaf,2018,162523.0,270.0,23.266666666666666,2.0,0,0.0,Tekna,Annet,0,,0,94434.0,93212,-1222,https://www.finn.no/mobility/item/434712232
Nissan Leaf,2020,59500.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Autospesialisten Tønsberg AS,0,159000.0,157763,-1237,https://www.finn.no/mobility/item/441973198
Nissan Leaf,2021,80000.0,385.0,12.0,2.0,0,0.0,Ukjent,Vestland,1,Bergen Bilcenter AS,0,185000.0,183705,-1295,https://www.finn.no/mobility/item/452500876
Nissan Leaf,2024,9106.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,RøhneSelmer AS avd. Asker og Bærum,0,234900.0,233592,-1308,https://www.finn.no/mobility/item/452728165
Nissan Leaf,2021,58500.0,384.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,199900.0,198580,-1320,https://www.finn.no/mobility/item/447367524
Nissan Leaf,2021,98500.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Høylandet Auto AS,0,149000.0,147678,-1322,https://www.finn.no/mobility/item/452936689
Nissan Leaf,2018,178000.0,270.0,9.033333333333331,5.0,0,0.0,Tekna,Annet,0,,0,94532.0,93135,-1397,https://www.finn.no/mobility/item/452098141
Nissan Leaf,2017,88500.0,250.0,12.0,2.0,0,0.0,Ukjent,Oslo/Akershus,1,Rebil Salgshjelp,0,72532.0,71132,-1400,https://www.finn.no/mobility/item/452978243
Nissan Leaf,2013,140000.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,ROLVSØY BILSALG,0,37000.0,35520,-1480,https://www.finn.no/mobility/item/444190985
Nissan Leaf,2021,66900.0,385.0,10.433333333333334,1.0,0,1.0,Ukjent,Vestland,1,Automegler1,0,189000.0,187479,-1521,https://www.finn.no/mobility/item/452683165
Nissan Leaf,2013,103500.0,270.0,22.7,4.0,0,0.0,Ukjent,Annet,0,,0,33942.0,32417,-1525,https://www.finn.no/mobility/item/453299889
Nissan Leaf,2021,68000.0,270.0,15.2,2.0,0,0.0,Tekna,Annet,0,,0,154434.0,152901,-1533,https://www.finn.no/mobility/item/439760391
Nissan Leaf,2022,51111.0,275.0,3.3666666666666667,1.0,0,1.0,Visia,Trøndelag,1,tm bil,0,184900.0,183314,-1586,https://www.finn.no/mobility/item/423670193
Nissan Leaf,2022,27000.0,284.0,12.0,1.0,0,1.0,Acenta,Annet,1,Auto 8-8 Ålesund AS,0,189000.0,187410,-1590,https://www.finn.no/mobility/item/452031786
Nissan Leaf,2022,49525.0,395.0,12.0,1.0,0,1.0,N-Connecta,Trøndelag,1,LADE ARENA AUTO AS,0,229000.0,227399,-1601,https://www.finn.no/mobility/item/439101281
Nissan Leaf,2021,36600.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Aage Vold Autosalg AS,0,169000.0,167380,-1620,https://www.finn.no/mobility/item/448394774
Nissan Leaf,2017,175000.0,250.0,19.166666666666668,1.0,0,0.0,Ukjent,Rogaland,0,,0,59532.0,57911,-1621,https://www.finn.no/mobility/item/452087536
Nissan Leaf,2016,73319.0,140.0,8.166666666666666,2.0,0,1.0,Ukjent,Vestland,1,BRUKTBILSENTER AS,0,59900.0,58273,-1627,https://www.finn.no/mobility/item/452790047
Nissan Leaf,2022,23331.0,278.0,8.866666666666667,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Birger N. Haug AS Lillestrøm,0,189900.0,188268,-1632,https://www.finn.no/mobility/item/444031112
Nissan Leaf,2012,88200.0,83.0,20.566666666666663,1.0,0,1.0,Ukjent,Sørlandet,1,GRIMSTAD BRUKTBIL AS,0,39000.0,37276,-1724,https://www.finn.no/mobility/item/449415867
Nissan Leaf,2019,87000.0,270.0,12.0,1.0,0,1.0,N-Connecta,Sørlandet,1,Autoform Kristiansand AS,0,135000.0,133268,-1732,https://www.finn.no/mobility/item/439536125
Nissan Leaf,2012,146000.0,270.0,2.933333333333333,1.0,0,0.0,Ukjent,Annet,1,Kongsvinger Bobil AS,0,29900.0,28162,-1738,https://www.finn.no/mobility/item/435751291
Nissan Leaf,2020,77100.0,270.0,12.0,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,SENTRUM AUTO AS,0,155000.0,153253,-1747,https://www.finn.no/mobility/item/451774836
Nissan Leaf,2021,44100.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Auto 8-8 Witro AS,0,168900.0,167137,-1763,https://www.finn.no/mobility/item/453446880
Nissan Leaf,2014,173000.0,160.0,12.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Bruktbil Senteret AS,0,38942.0,37156,-1786,https://www.finn.no/mobility/item/447680388
Nissan Leaf,2018,99600.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,MACK AUTO AS,0,119000.0,117205,-1795,https://www.finn.no/mobility/item/452413666
Nissan Leaf,2019,97000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Bilia Outlet,0,129000.0,127200,-1800,https://www.finn.no/mobility/item/451897535
Nissan Leaf,2018,74000.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,BILFUNN AS,0,127000.0,125169,-1831,https://www.finn.no/mobility/item/450915534
Nissan Leaf,2023,10208.0,278.0,17.5,1.0,0,1.0,N-Connecta,Oslo/Akershus,1,Mobile Follo AS,0,214400.0,212519,-1881,https://www.finn.no/mobility/item/450795799
Nissan Leaf,2013,83000.0,150.0,8.266666666666667,14.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,38000.0,36105,-1895,https://www.finn.no/mobility/item/451861015
Nissan Leaf,2018,64000.0,270.0,12.0,1.0,0,0.0,Ukjent,Sørlandet,1,EVOAUTO AS,0,134900.0,132961,-1939,https://www.finn.no/mobility/item/445521965
Nissan Leaf,2020,54000.0,270.0,20.666666666666668,2.0,0,0.0,Ukjent,Annet,0,,0,154350.0,152396,-1954,https://www.finn.no/mobility/item/381753524
Nissan Leaf,2019,57000.0,275.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,Bilsenteret Haugesund AS,0,149000.0,147045,-1955,https://www.finn.no/mobility/item/452803254
Nissan Leaf,2020,62350.0,270.0,6.533333333333333,1.0,0,0.0,N-Connecta,Annet,0,,0,154532.0,152576,-1956,https://www.finn.no/mobility/item/451775191
Nissan Leaf,2019,95070.0,385.0,12.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Bilforhandler1 AS,0,165900.0,163934,-1966,https://www.finn.no/mobility/item/444946803
Nissan Leaf,2014,147750.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,Ernø Auto AS,0,43700.0,41733,-1967,https://www.finn.no/mobility/item/452633733
Nissan Leaf,2019,72000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,135900.0,133918,-1982,https://www.finn.no/mobility/item/441182979
Nissan Leaf,2012,107620.0,90.0,20.8,6.0,0,0.0,Ukjent,Vestland,0,,0,34900.0,32882,-2018,https://www.finn.no/mobility/item/432551869
Nissan Leaf,2021,37000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Gjevik Bil AS,0,168900.0,166858,-2042,https://www.finn.no/mobility/item/452372770
Nissan Leaf,2014,186000.0,120.0,3.1666666666666665,3.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,35755.0,33687,-2068,https://www.finn.no/mobility/item/371604966
Nissan Leaf,2019,44817.0,270.0,19.166666666666668,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,139982.0,137893,-2089,https://www.finn.no/mobility/item/452491288
Nissan Leaf,2022,27950.0,385.0,5.033333333333333,1.0,0,1.0,N-Connecta,Oslo/Akershus,0,,0,229532.0,227388,-2144,https://www.finn.no/mobility/item/451312709
Nissan Leaf,2018,42500.0,270.0,2.8,2.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,145000.0,142851,-2149,https://www.finn.no/mobility/item/448810598
Nissan Leaf,2017,79500.0,250.0,14.066666666666666,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,79000.0,76819,-2181,https://www.finn.no/mobility/item/453270701
Nissan Leaf,2016,110682.0,250.0,0.4,4.0,0,0.0,Ukjent,Vestland,0,,0,54532.0,52262,-2270,https://www.finn.no/mobility/item/452555274
Nissan Leaf,2020,39950.0,385.0,23.23333333333333,2.0,0,0.0,Ukjent,Annet,0,,0,199990.0,197713,-2277,https://www.finn.no/mobility/item/448955948
Nissan Leaf,2013,82558.0,270.0,18.03333333333333,3.0,0,0.0,Ukjent,Annet,0,,0,36942.0,34608,-2334,https://www.finn.no/mobility/item/453226961
Nissan Leaf,2021,38700.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Aage Vold Autosalg AS,0,169000.0,166663,-2337,https://www.finn.no/mobility/item/448394494
Nissan Leaf,2021,141673.0,385.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,"Motor Forum Stavanger, Forus",0,149900.0,147548,-2352,https://www.finn.no/mobility/item/449832214
Nissan Leaf,2014,84000.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,FIRST AUTO AS,0,49000.0,46631,-2369,https://www.finn.no/mobility/item/446632458
Nissan Leaf,2021,151000.0,385.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,AUTO REFRANCE AS,0,149999.0,147606,-2393,https://www.finn.no/mobility/item/452985303
Nissan Leaf,2019,140000.0,270.0,12.866666666666667,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,124532.0,122117,-2415,https://www.finn.no/mobility/item/450818043
Nissan Leaf,2015,97000.0,150.0,24.133333333333333,2.0,0,0.0,Ukjent,Rogaland,0,,0,61532.0,59100,-2432,https://www.finn.no/mobility/item/452943374
Nissan Leaf,2020,87000.0,270.0,9.133333333333333,1.0,0,0.0,Acenta,Trøndelag,1,tm bil,0,159434.0,156998,-2436,https://www.finn.no/mobility/item/420829363
Nissan Leaf,2018,115700.0,270.0,7.733333333333333,2.0,0,1.0,Ukjent,Sørlandet,1,ELBILFORMIDLING AS,0,114900.0,112448,-2452,https://www.finn.no/mobility/item/448527763
Nissan Leaf,2023,19000.0,278.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,Autonett Bergen AS,0,219900.0,217417,-2483,https://www.finn.no/mobility/item/450789584
Nissan Leaf,2012,81000.0,130.0,12.0,1.0,0,1.0,Acenta,Annet,1,Automobil 1 AS,0,39990.0,37469,-2521,https://www.finn.no/mobility/item/427215269
Nissan Leaf,2024,11300.0,278.0,24.633333333333333,1.0,0,1.0,N-Connecta,Nord-Norge,1,Traasdahl AS,0,239900.0,237358,-2542,https://www.finn.no/mobility/item/440228435
Nissan Leaf,2021,64000.0,270.0,20.866666666666667,3.0,0,0.0,N-Connecta,Annet,0,,0,154434.0,151874,-2560,https://www.finn.no/mobility/item/434805388
Nissan Leaf,2013,140000.0,100.0,9.133333333333333,2.0,0,0.0,Ukjent,Sørlandet,0,,0,33942.0,31340,-2602,https://www.finn.no/mobility/item/453462141
Nissan Leaf,2012,187477.0,270.0,0.9,1.0,0,0.0,Ukjent,Vestland,0,,0,24942.0,22339,-2603,https://www.finn.no/mobility/item/452229498
Nissan Leaf,2021,45000.0,270.0,12.0,1.0,0,1.0,Ukjent,Sørlandet,1,Hedin Automotive Kristiansand,0,169000.0,166395,-2605,https://www.finn.no/mobility/item/438768542
Nissan Leaf,2020,86900.0,385.0,12.0,1.0,0,1.0,N-Connecta,Vestland,1,AutoSwap AS,0,179800.0,177168,-2632,https://www.finn.no/mobility/item/444927023
Nissan Leaf,2019,95000.0,270.0,12.4,2.0,0,0.0,Ukjent,Vestland,0,,0,129890.0,127241,-2649,https://www.finn.no/mobility/item/431822999
Nissan Leaf,2020,47900.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,ØSTFOLD BILSALG,0,169000.0,166325,-2675,https://www.finn.no/mobility/item/432214685
Nissan Leaf,2024,29737.0,395.0,22.6,1.0,0,1.0,N-Connecta,Sørlandet,1,Mobile Auto Sør AS,0,259000.0,256323,-2677,https://www.finn.no/mobility/item/433524395
Nissan Leaf,2018,148548.0,270.0,23.266666666666666,1.0,0,0.0,Ukjent,Annet,1,Birger N. Haug Outlet Rud,0,99900.0,97199,-2701,https://www.finn.no/mobility/item/453462062
Nissan Leaf,2016,106880.0,250.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,MK Auto,0,69900.0,67179,-2721,https://www.finn.no/mobility/item/451718813
Nissan Leaf,2019,84000.0,270.0,18.466666666666665,2.0,0,0.0,Tekna,Annet,0,,0,135000.0,132272,-2728,https://www.finn.no/mobility/item/451242743
Nissan Leaf,2013,116364.0,270.0,9.333333333333334,2.0,0,0.0,Ukjent,Annet,1,AUTOLÅVEN AS,0,33900.0,31158,-2742,https://www.finn.no/mobility/item/437098834
Nissan Leaf,2018,152000.0,270.0,6.333333333333333,4.0,0,0.0,Tekna,Annet,0,,0,99532.0,96709,-2823,https://www.finn.no/mobility/item/452120358
Nissan Leaf,2016,68410.0,270.0,12.0,1.0,0,1.0,Ukjent,Vestland,1,FANABILFORRETNING AS,0,69800.0,66960,-2840,https://www.finn.no/mobility/item/446385531
Nissan Leaf,2022,85347.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Auto 8-8 Trio AS,0,169000.0,166150,-2850,https://www.finn.no/mobility/item/452526652
Nissan Leaf,2018,76000.0,270.0,23.266666666666666,2.0,0,1.0,Ukjent,Rogaland,1,CARSTORE STAVANGER,0,129900.0,127048,-2852,https://www.finn.no/mobility/item/453403294
Nissan Leaf,2020,105279.0,270.0,12.0,1.0,0,1.0,Ukjent,Vestfold/Telemark,1,Finstad Bil AS,0,139000.0,136114,-2886,https://www.finn.no/mobility/item/442231120
Nissan Leaf,2014,135000.0,270.0,23.0,1.0,0,1.0,Ukjent,Sørlandet,1,BERGES AUTO AS,0,49995.0,47088,-2907,https://www.finn.no/mobility/item/453275492
Nissan Leaf,2022,33871.0,278.0,10.033333333333331,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Mobile Skøyen AS,0,198900.0,195987,-2913,https://www.finn.no/mobility/item/448810420
Nissan Leaf,2019,41500.0,270.0,12.0,1.0,0,1.0,Acenta,Annet,1,AUTO 8-8 SILDNES & HALAAS AS,0,149000.0,146068,-2932,https://www.finn.no/mobility/item/441315985
Nissan Leaf,2019,101000.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Automotors AS,0,127000.0,124051,-2949,https://www.finn.no/mobility/item/450637089
Nissan Leaf,2014,104000.0,270.0,12.0,2.0,0,0.0,Ukjent,Oslo/Akershus,1,Oslo Varebil Spesialisten AS,0,49000.0,46031,-2969,https://www.finn.no/mobility/item/424551740
Nissan Leaf,2019,88000.0,270.0,12.0,2.0,0,0.0,Ukjent,Rogaland,0,,0,135305.0,132328,-2977,https://www.finn.no/mobility/item/378945558
Nissan Leaf,2016,100021.0,250.0,1.0333333333333334,2.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,59434.0,56451,-2983,https://www.finn.no/mobility/item/439627708
Nissan Leaf,2015,108000.0,270.0,13.066666666666666,2.0,0,0.0,Ukjent,Annet,1,Torgersen Bil AS,0,58532.0,55528,-3004,https://www.finn.no/mobility/item/453507749
Nissan Leaf,2020,40000.0,385.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,WEBERG AUTO AS,0,199900.0,196880,-3020,https://www.finn.no/mobility/item/450256116
Nissan Leaf,2018,99000.0,270.0,18.2,2.0,0,1.0,Ukjent,Østfold,0,,0,120000.0,116970,-3030,https://www.finn.no/mobility/item/437703882
Nissan Leaf,2018,56500.0,270.0,25.266666666666666,2.0,0,1.0,Ukjent,Østfold,0,,0,139900.0,136864,-3036,https://www.finn.no/mobility/item/446813539
Nissan Leaf,2023,26700.0,270.0,12.0,1.0,0,1.0,N-Connecta,Annet,1,Nardo Bil Sandmoen,0,219900.0,216852,-3048,https://www.finn.no/mobility/item/439923697
Nissan Leaf,2016,96400.0,250.0,21.23333333333333,2.0,0,0.0,Ukjent,Vestfold/Telemark,1,GreenDrive,0,69000.0,65927,-3073,https://www.finn.no/mobility/item/450996044
Nissan Leaf,2020,43500.0,385.0,12.0,1.0,0,0.0,N-Connecta,Vestland,1,Vest Motor AS,0,199000.0,195878,-3122,https://www.finn.no/mobility/item/440380095
Nissan Leaf,2018,97600.0,270.0,6.8,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,C.S Bil Norge AS,0,115000.0,111872,-3128,https://www.finn.no/mobility/item/447454710
Nissan Leaf,2021,51504.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,BILTEKNIKK 1 AS,0,169000.0,165821,-3179,https://www.finn.no/mobility/item/441335378
Nissan Leaf,2022,32541.0,270.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,RSA BIL Drammen,0,199000.0,195770,-3230,https://www.finn.no/mobility/item/448195567
Nissan Leaf,2014,125795.0,110.0,19.566666666666663,2.0,0,0.0,Ukjent,Annet,0,,0,46842.0,43603,-3239,https://www.finn.no/mobility/item/449368686
Nissan Leaf,2012,102000.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,AUTOSAFE AS,0,39900.0,36651,-3249,https://www.finn.no/mobility/item/439520752
Nissan Leaf,2019,162300.0,270.0,12.0,1.0,0,1.0,Ukjent,Sørlandet,1,Grimstad Bil AS,0,109000.0,105749,-3251,https://www.finn.no/mobility/item/448689452
Nissan Leaf,2012,134000.0,270.0,23.33333333333333,2.0,0,0.0,Ukjent,Østfold,0,,0,38000.0,34718,-3282,https://www.finn.no/mobility/item/450042979
Nissan Leaf,2017,86000.0,190.0,13.866666666666667,3.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,79532.0,76193,-3339,https://www.finn.no/mobility/item/452694919
Nissan Leaf,2013,139900.0,140.0,12.0,1.0,0,0.0,Ukjent,Sørlandet,1,Sørlandet Bruktbil AS,0,49900.0,46532,-3368,https://www.finn.no/mobility/item/442500559
Nissan Leaf,2022,91878.0,385.0,12.0,1.0,0,1.0,Tekna,Annet,1,"Sulland Trondheim BMW, MINI",0,199900.0,196502,-3398,https://www.finn.no/mobility/item/452377083
Nissan Leaf,2019,155000.0,270.0,19.633333333333333,1.0,0,1.0,Ukjent,Vestland,1,Mobile Hønefoss AS,0,109000.0,105557,-3443,https://www.finn.no/mobility/item/442635913
Nissan Leaf,2015,79600.0,270.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,UNIBIL AS avd. Stavanger,0,65000.0,61502,-3498,https://www.finn.no/mobility/item/444768160
Nissan Leaf,2018,107200.0,280.0,21.83333333333333,1.0,0,0.0,Ukjent,Vestland,0,,0,120305.0,116783,-3522,https://www.finn.no/mobility/item/359362990
Nissan Leaf,2024,29618.0,278.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,MAX AUTO AS,0,229900.0,226348,-3552,https://www.finn.no/mobility/item/452665963
Nissan Leaf,2013,106600.0,270.0,10.133333333333333,1.0,0,0.0,Ukjent,Annet,0,,0,36942.0,33374,-3568,https://www.finn.no/mobility/item/453330939
Nissan Leaf,2018,129000.0,270.0,12.0,1.0,0,0.0,Tekna,Annet,1,AUTOGLIMT AS,0,119000.0,115430,-3570,https://www.finn.no/mobility/item/422048707
Nissan Leaf,2021,30700.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestfold/Telemark,1,Telemark Bilutsalg AS,0,169900.0,166310,-3590,https://www.finn.no/mobility/item/441012108
Nissan Leaf,2013,244863.0,270.0,15.266666666666667,3.0,0,0.0,Ukjent,Annet,0,,0,33900.0,30254,-3646,https://www.finn.no/mobility/item/453126979
Nissan Leaf,2014,223000.0,270.0,12.0,2.0,0,0.0,Ukjent,Oslo/Akershus,1,Oslo Varebil Spesialisten AS,0,37000.0,33340,-3660,https://www.finn.no/mobility/item/440377288
Nissan Leaf,2016,162500.0,250.0,4.066666666666666,2.0,0,0.0,Ukjent,Annet,0,,0,54434.0,50772,-3662,https://www.finn.no/mobility/item/425071903
Nissan Leaf,2015,78700.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,ELBILHALLEN AS,0,69000.0,65333,-3667,https://www.finn.no/mobility/item/451816585
Nissan Leaf,2019,151000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,BILHJØRNET AS,0,109000.0,105311,-3689,https://www.finn.no/mobility/item/447416201
Nissan Leaf,2018,110350.0,270.0,8.033333333333333,1.0,0,0.0,Tekna,Annet,0,,0,118532.0,114834,-3698,https://www.finn.no/mobility/item/453518314
Nissan Leaf,2017,133000.0,120.0,12.0,1.0,0,1.0,Tekna,Annet,1,Toyota Sulland Kongsvinger,0,64000.0,60264,-3736,https://www.finn.no/mobility/item/453452502
Nissan Leaf,2019,168620.0,270.0,18.166666666666668,1.0,0,0.0,Tekna,Annet,0,,0,110532.0,106765,-3767,https://www.finn.no/mobility/item/451221542
Nissan Leaf,2021,42700.0,385.0,19.866666666666667,1.0,0,1.0,Tekna,Sørlandet,1,Mobile Sørlandsparken AS,0,209000.0,205202,-3798,https://www.finn.no/mobility/item/452851185
Nissan Leaf,2021,46326.0,385.0,17.7,1.0,0,1.0,Tekna,Nord-Norge,1,Sulland Bodø,0,219000.0,215191,-3809,https://www.finn.no/mobility/item/453468914
Nissan Leaf,2016,128195.0,250.0,12.0,2.0,0,1.0,Ukjent,Vestland,1,Opus AS,0,69000.0,65183,-3817,https://www.finn.no/mobility/item/452549867
Nissan Leaf,2014,105000.0,270.0,23.966666666666665,1.0,0,0.0,Ukjent,Annet,1,Opstad Bil,0,53942.0,50089,-3853,https://www.finn.no/mobility/item/451546949
Nissan Leaf,2018,155293.0,270.0,9.033333333333331,3.0,0,0.0,Ukjent,Vestland,0,,0,98532.0,94642,-3890,https://www.finn.no/mobility/item/452535383
Nissan Leaf,2020,152354.0,385.0,22.5,1.0,0,1.0,N-Connecta,Annet,1,Mobile Kongsvinger,0,148900.0,144991,-3909,https://www.finn.no/mobility/item/447516896
Nissan Leaf,2018,92500.0,270.0,12.0,1.0,0,0.0,Tekna,Sørlandet,1,Autoform Kristiansand AS,0,129000.0,125084,-3916,https://www.finn.no/mobility/item/450617203
Nissan Leaf,2012,208000.0,270.0,3.866666666666666,3.0,0,0.0,Ukjent,Annet,1,Modum Bilservice Thomas Tandberg,0,31942.0,28019,-3923,https://www.finn.no/mobility/item/451987962
Nissan Leaf,2018,54200.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,Slatlem Kristiansund,0,139000.0,135072,-3928,https://www.finn.no/mobility/item/450867361
Nissan Leaf,2018,104580.0,270.0,8.033333333333333,3.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,119532.0,115603,-3929,https://www.finn.no/mobility/item/451717766
Nissan Leaf,2023,14657.0,395.0,12.833333333333334,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Birger N. Haug AS Lillestrøm,0,279900.0,275928,-3972,https://www.finn.no/mobility/item/452536899
Nissan Leaf,2016,110360.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,Bilhagen Fredrikstad AS,0,65000.0,61016,-3984,https://www.finn.no/mobility/item/450283464
Nissan Leaf,2013,92000.0,270.0,8.933333333333334,5.0,0,0.0,Ukjent,Rogaland,0,,0,38442.0,34419,-4023,https://www.finn.no/mobility/item/447114835
